Srno,ENERC_KCAL,ENERC_KCAL%,FAT,FAT%,FASAT,FASAT%,PROCNT,PROCNT%,CHOLE,CHOLE%,CHOCDF,CHOCDF%,FIBTG,FIBTG%,FATRN,FAMS,FAPU,SUGAR,CHOCDF.net,NA,NA%,CA,CA%,FE,FE%,ZN,ZN%,VITC,VITC%,THIA,THIA%,NIA,NIA%,VITB6A,VITB6A%,MG,MG%,K,K%,P,P%,VITA_RAE,VITA_RAE%,RIBF,RIBF%,FOLDFE,FOLDFE%,VITB12,VITB12%,VITD,VITD%,TOCPHA,TOCPHA%,VITK1,VITK1%,WATER,FOLFD,FOLAC
109,5269.916198,263.4958099,96.04800688,147.7661644,9.233360625,46.16680313,278.5845744,557.1691488,0,0,860.6912479,286.8970826,166.6385125,666.55405,0.05572,27.55870688,41.00596438,151.3730265,694.0527354,5702.505304,237.6043877,829.0928484,82.90928484,60.22171959,334.5651088,37.65846824,342.3497113,249.496418,277.2182422,6.519737063,543.3114219,22.44582375,140.2863984,7.891146875,607.0112981,1108.725346,263.9822253,10126.78781,215.4635704,3456.680563,493.8115089,105.8355,11.7595,2.974704938,228.8234567,7520.196375,1880.049094,0,0,0,0,14.4665825,96.44388333,150.961375,125.8011458,1174.344258,7520.196375,0.5634
110,1376.292513,68.81462565,29.33350489,45.12846906,12.90958736,64.54793678,24.58112782,49.16225565,50.97420166,16.99140055,263.0695521,87.68985069,17.6709875,70.68395,0.001047729,9.779845848,3.559529589,92.73664167,245.3985646,2212.102885,92.17095353,453.5789902,45.35789902,11.91329711,66.18498397,4.144991367,37.6817397,9.69289375,10.76988194,1.310463238,109.2052698,10.10951353,63.18445954,0.741712384,57.05479874,168.3434644,40.08177724,1532.639628,32.60935379,524.7562758,74.96518226,254.0343083,28.22603426,0.54584446,41.98803536,775.8686667,193.9671667,0.824776336,34.36568067,2.379,15.86,3.710211581,24.73474387,24.26686771,20.22238976,628.5195476,74.71866667,412.55
111,457.3660834,22.86830417,15.76489188,24.25367981,1.831073175,9.155365875,19.10520187,38.21040375,0,0,74.47816875,24.82605625,26.8502625,107.40105,0.00084,8.060786245,4.610617515,26.06010187,47.62790625,81.4056875,3.391903646,326.826375,32.6826375,9.918835,55.10463889,4.41212375,40.11021591,211.841125,235.3790278,0.737905313,61.49210938,7.86918375,49.18239844,0.986414375,75.87802885,199.3545,47.46535714,1816.432875,38.64750798,474.2073125,67.74390179,792.31575,88.03508333,0.705207188,54.24670673,185.433125,46.35828125,0.028,1.166666667,0.14,0.933333333,5.649027735,37.6601849,56.45395379,47.04496149,565.1798169,185.433125,0
113,843.999,42.19995,52.7337,81.12876923,7.2339,36.1695,33.9642,67.9284,0,0,90.4118,30.13726667,38.3577,153.4308,0.018225,27.31273,14.59316,33.77435,52.0541,1872.941592,78.039233,504.5039795,50.45039795,16.06166347,89.23146371,6.362404081,57.8400371,737.9677,819.9641111,0.99749,83.12416667,15.8737,99.210625,2.480645,190.8188462,381.2010408,90.76215257,2698.420327,57.41319844,699.481,99.92585714,655.384,72.82044444,0.741737,57.05669231,406.7,101.675,0,0,0,0,13.88313,92.5542,46.7479,38.95658333,619.6305482,406.7,0
115,1507.040392,75.3520196,41.289725,63.52265385,11.302829,56.514145,55.906375,111.81275,44.5,14.83333333,241.66125,80.55375,41.76,167.04,0.00252,16.1536656,10.4340482,27.856925,199.90125,2950.508096,122.9378374,646.508688,64.6508688,19.31805071,107.3225039,8.2375987,74.88726091,400.3525,444.8361111,1.3576725,113.139375,12.4249,77.655625,3.46093,266.2253846,487.303487,116.0246398,5365.172896,114.1526148,1183.3575,169.0510714,179.202,19.91133333,0.6988775,53.75980769,584.765,146.19125,0.365,15.20833333,0.25,1.666666667,8.9550318,59.700212,45.9522852,38.293571,913.1741724,584.765,0
116,1136.341583,56.81707917,62.5785375,96.27467308,28.55318396,142.7659198,67.73023125,135.4604625,172.03,57.34333333,86.97737625,28.99245875,13.9428375,55.77135,0.62084,18.49657979,4.222805,43.385645,73.03453875,1684.402917,70.18345486,726.4402917,72.64402917,7.117637917,39.54243287,4.155915417,37.78104924,175.6264083,195.1404537,0.44663325,37.2194375,3.528293792,22.0518362,1.264919125,97.30147115,197.06,46.91904762,1842.402792,39.2000594,1105.630583,157.9472262,606.3650417,67.37389352,1.257081042,96.69854167,169.0401667,42.26004167,2.25414,93.9225,1.3,8.666666667,6.385565833,42.57043889,18.44675417,15.37229514,824.7331367,169.0401667,0
121,1691.7985,84.589925,35.12349,54.03613846,15.42587,77.12935,45.394535,90.78907,0,0,318.29715,106.09905,48.3507,193.4028,0.001143,10.0267435,6.729125,32.91497,269.94645,4811.650668,200.4854445,442.5345226,44.25345226,20.00903031,111.1612795,7.861351761,71.46683419,632.771,703.0788889,1.668623,139.0519167,19.305318,120.6582375,5.571014,428.5395385,519.0251676,123.5774209,8111.940341,172.5944753,1265.835,180.8335714,576.14695,64.01632778,0.81101,62.38538462,419.968,104.992,0,0,0,0,5.53712,36.91413333,94.7965,78.99708333,1647.982359,419.968,0
123,457.8515,22.892575,12.83114,19.74021538,1.80048,9.0024,14.741125,29.48225,0,0,84.881425,28.29380833,30.34055,121.3622,0.00042,5.338461,4.5441045,43.2215675,54.540875,3117.596625,129.8998594,233.1166113,23.31166113,5.124085281,28.46714045,2.64473963,24.04308755,101.351975,112.6133056,0.5601265,46.67720833,7.149825,44.68640625,1.302249,100.173,189.2482963,45.05911817,2991.52587,63.64948661,378.2865,54.04092857,1306.6664,145.1851556,0.40632,31.25538462,246.867,61.71675,0,0,0,0,8.52016,56.80106667,71.9185,59.93208333,1219.855589,246.867,0
125,820.986,41.0493,32.54062,50.06249231,15.53778542,77.68892708,57.0078325,114.015665,118.9,39.63333333,77.43945,25.81315,1.440125,5.7605,0.37221,6.635269167,1.112447167,69.4220625,75.999325,1584.376125,66.01567188,458.8159583,45.88159583,0.716115,3.978416667,2.157434583,19.61304167,47.789625,53.09958333,0.193063458,16.08862153,0.705802708,4.411266927,0.296495333,22.80733333,50.9865,12.13964286,696.8501667,14.82659929,824.4245,117.7749286,369.72,41.08,0.908463958,69.88184295,86.075,21.51875,2.198,91.58333333,0.98,6.533333333,0.8611125,5.74075,1.01025,0.841875,508.8694917,86.075,0
127,494.844,24.7422,10.919385,16.79905385,1.495802,7.47901,8.384185,16.76837,0,0,96.5426,32.18086667,16.21925,64.877,0.00084,4.8083935,3.852148,11.403745,80.32335,1136.113254,47.33805225,150.4629677,15.04629677,5.720887056,31.78270586,1.463504865,13.30458968,271.72965,301.9218333,0.4493405,37.44504167,2.78347,17.3966875,1.2157895,93.52226923,111.8707487,26.63589254,2695.385989,57.34863807,250.1965,35.74235714,288.47505,32.05278333,0.2300055,17.69273077,103.7305,25.932625,0,0,0,0,5.89325,39.28833333,23.779,19.81583333,368.4574097,103.7305,0.5634
128,672.763,33.63815,14.44942,22.22987692,5.79906,28.9953,78.30361,156.60722,219,73,60.5109,20.1703,9.8761,39.5044,0.0231,2.828765,2.14002,13.22708,50.6348,2949.119024,122.8799594,302.1387997,30.21387997,5.508960701,30.60533723,4.17901392,37.99103564,74.8302,83.14466667,0.640591,53.38258333,31.63067,197.6916875,4.056225,312.0173077,174.7228275,41.60067321,2341.752502,49.82452132,908.706,129.8151429,887.184,98.576,0.757497,58.269,93.92,23.48,0.63,26.25,0,0,4.2493,28.32866667,24.671,20.55916667,1107.158279,93.92,0.5634
129,861.2094509,43.06047255,52.43398752,80.6676731,10.0945256,50.47262801,28.02265,56.0453,0,0,99.6552,33.2184,45.33355,181.3342,0.00042,22.95505995,15.40200769,23.568055,54.32165,3342.172546,139.2571894,726.8608865,72.68608865,18.45577829,102.5321016,9.767876488,88.79887716,913.8036,1015.337333,0.9430055,78.58379167,9.961745,62.26090625,1.5990975,123.0075,427.713309,101.8365021,3869.468413,82.32911517,754.2335,107.7476429,1089.32175,121.03575,0.690795,53.13807692,532.66325,133.1658125,0,0,0,0,13.35814783,89.05431884,50.19621548,41.83017957,1243.647724,532.66325,0
130,1015.128,50.7564,17.8009,27.386,8.549095,42.745475,55.301665,110.60333,32.768,10.92266667,175.1559,58.3853,32.1505,128.602,0.00168,5.730555,2.087305,28.265075,143.0054,88.9211473,3.705047804,312.3402355,31.23402355,20.043425,111.3523611,7.828724118,71.17021926,579.117,643.4633333,2.0644605,172.038375,8.225784,51.41115,1.727583,132.891,236.3794118,56.28081234,2518.955,53.59478723,746.919,106.7027143,260.793,28.977,0.7131725,54.85942308,983.375,245.84375,0.00128,0.053333333,0,0,3.1522,21.01466667,48.4488,40.374,1444.693336,983.375,5.86875
134,457.4105,22.870525,28.301825,43.54126923,16.29495,81.47475,13.474005,26.94801,65.536,21.84533333,48.2187,16.0729,12.79405,51.1762,0.00252,7.95973,1.980795,19.136565,35.42465,3761.935847,156.747327,360.8768215,36.08768215,13.30596008,73.92200045,2.617598349,23.79634863,432.7615,480.8461111,0.4491155,37.42629167,4.728858,29.5553625,1.4977635,115.2125769,262.35906,62.46644286,2400.240244,51.06894137,291.369,41.62414286,1712.414,190.2682222,0.634888,48.83753846,474.133,118.53325,0.00256,0.106666667,0,0,7.552095,50.3473,1010.5122,842.0935,1520.002204,474.133,0
135,259.582,12.9791,13.28391,20.43678462,6.79208,33.9604,7.6287,15.2574,0,0,36.0511,12.01703333,9.0311,36.1244,0,3.24169,2.261355,16.81465,27.02,1313.663652,54.7359855,136.2553899,13.62553899,4.366214111,24.25674506,1.755372458,15.95793144,250.1585,277.9538889,0.292567,24.38058333,2.467585,15.42240625,0.53606,41.23538462,106.1362246,25.27052966,1178.412797,25.07261269,217.469,31.067,666.427,74.04744444,0.30536,23.48923077,100.99,25.2475,0,0,0,0,3.24795,21.653,96.387,80.3225,504.3033749,100.99,0.5634
137,1152.164504,57.6082252,14.208288,21.85890462,5.3380076,26.690038,32.33417112,64.66834224,19.201024,6.400341333,228.55929,76.18643,20.5167,82.0668,0,5.3062738,1.87950226,13.480025,208.04259,1299.94425,54.16434376,264.4722948,26.44722948,8.711415709,48.39675394,3.413714952,31.03377229,238.71235,265.2359444,0.535810004,44.65083367,5.268810012,32.93006258,0.607255004,46.71192338,169.6421991,40.39099979,1257.464613,26.75456623,459.201512,65.600216,738.591184,82.06568711,0.32511052,25.00850154,127.82,31.955,0.00075004,0.031251667,0,0,1.4435762,9.623841333,22.8737344,19.06144533,279.6259708,127.82,0
138,384.27475,19.2137375,10.35677063,15.93349327,1.339363958,6.696819792,7.061847708,14.12369542,0,0,67.90554792,22.63518264,10.8965,43.586,0.000109667,4.685493667,3.651549875,16.75688146,57.00904792,935.0028368,38.95845153,121.3030997,12.13030997,2.402003818,13.34446566,1.244613644,11.31466949,15.8521625,17.61351389,0.297157146,24.76309549,1.771189167,11.06993229,0.724150583,55.70389103,89.00699894,21.19214261,1108.069867,23.57595461,186.5506042,26.65008631,11076.95225,1230.772472,0.208181521,16.01396314,78.991625,19.74790625,0,0,0,0,4.548449583,30.32299722,7.137116668,5.947597223,312.8138983,78.991625,0.5634
140,1132.085031,56.60425156,88.34923516,135.9219002,31.04540281,155.2270141,18.79900234,37.59800469,120.4325156,40.14417187,85.74723133,28.58241044,12.8824,51.5296,0,24.07664937,30.61734366,27.32698355,72.86483133,515.2183594,21.46743164,174.3988594,17.43988594,4.349531953,24.16406641,2.621968867,23.83608061,50.6532,56.28133333,0.684086715,57.00722624,8.053119121,50.33199451,0.568295668,43.71505138,180.6054219,43.00129092,1368.934609,29.12626828,477.3693359,68.19561942,740.2161715,82.24624128,0.369900547,28.45388822,181.2405898,45.31014746,0.183949687,7.664570312,0.046470703,0.309804687,3.336167109,22.24111406,9.824400391,8.187000326,358.1591222,181.2405898,0
141,1162.145291,58.10726456,73.39439984,112.9144613,27.70946116,138.5473058,57.0386136,114.0772272,129.011,43.00366667,79.233976,26.41132533,15.5112052,62.0448208,0,25.58577544,10.05127575,39.43231276,63.7227708,2417.98406,100.7493358,502.5626908,50.25626908,7.796582848,43.31434916,5.763580538,52.39618671,203.92935,226.5881667,0.705935872,58.82798933,5.42814276,33.92589225,1.372464044,105.5741572,246.5101798,58.69289995,2091.699446,44.50424354,1043.861072,149.1230103,1355.229744,150.5810827,0.97384612,74.91124,185.601628,46.400407,1.72831,72.01291667,1.1305,7.536666667,9.74801424,64.9867616,72.51952032,60.4329336,819.9312932,185.601628,0
142,547.8805,27.394025,19.650305,30.23123846,10.727045,53.635225,26.502305,53.00461,63.7,21.23333333,78.7725,26.2575,24.3255,97.302,0,6.188185,1.312015,49.917715,54.447,2842.666752,118.444448,781.8338416,78.18338416,5.654622197,31.41456776,4.760321423,43.2756493,135.29955,150.3328333,0.4952425,41.27020833,4.98947,31.1841875,0.931565,71.65884615,203.3157642,48.40851529,2551.241114,54.28172583,710.4725,101.4960714,306.98,34.10888889,1.0219655,78.61273077,189.89,47.4725,1.813,75.54166667,0.49,3.266666667,2.85778,19.05186667,28.6394,23.86616667,1088.648583,189.89,0
143,744.2167264,37.21083632,35.2072075,54.16493462,4.188593711,20.94296856,31.86016694,63.72033389,4.4625,1.4875,93.63032944,31.21010981,34.93111111,139.7244444,0.00168,16.87314322,10.51469247,14.15035583,58.69921833,734.3008849,30.5958702,484.7993409,48.47993409,16.81046047,93.39144705,5.526054835,50.23686213,106.9387667,118.8208519,0.664575667,55.38130556,3.709506042,23.18441276,0.782987736,60.22982585,350.8526942,83.53635576,1811.733998,38.54753187,590.2520278,84.32171825,183.1597,20.35107778,0.345962639,26.61251068,421.6430139,105.4107535,0.112875,4.703125,0.02625,0.175,9.338844292,62.25896195,24.30633776,20.25528146,147.9236802,421.6430139,0
146,270.8193965,13.54096982,15.593205,23.98954615,1.270165,6.350825,6.486575,12.97315,0,0,30.60035837,10.20011946,5.5161,22.0644,0.0553,9.392135,4.378175,9.041054295,25.08425837,817.522494,34.06343725,179.0569299,17.90569299,3.500201998,19.44556666,1.256386969,11.42169972,49.3085859,54.78731767,0.2003465,16.69554167,1.45129,9.0705625,0.705675,54.28269231,64.43136969,15.34080231,817.3357549,17.39012244,154.0265,22.00378571,352.214,39.13488889,0.1553795,11.95226923,72.934,18.2335,0,0,0,0,3.2833,21.88866667,344.292,286.91,291.3020289,72.934,0.5634
147,1183.611289,59.18056444,103.3607261,159.0165017,13.26962822,66.34814109,41.1705375,82.341075,0,0,39.593075,13.19769167,14.8626375,59.45055,0,49.97813639,34.29424901,8.243955,24.7304375,603.5652246,25.14855103,156.3457889,15.63457889,7.710571592,42.83650885,5.289922423,48.09020385,0.29645,0.329388889,1.0100065,84.16720833,18.31036,114.43975,0.637291625,49.02243269,274.2419603,65.29570483,1178.382667,25.07197165,603.67525,86.23932143,122.1712875,13.5745875,0.22733875,17.48759615,401.566875,100.3917187,0,0,0,0,25.21195678,168.0797119,4.581679395,3.818066163,71.2228875,401.566875,0
148,1039.8705,51.993525,27.834905,42.82293077,9.483695,47.418475,49.768595,99.53719,32.768,10.92266667,160.41385,53.47128333,36.9278,147.7112,0,7.68352,6.811405,35.09243,123.48605,1725.622434,71.90093475,253.7152672,25.37152672,13.7382768,76.32375999,7.195057363,65.40961239,78.2745,86.97166667,1.2336005,102.8000417,6.895314,43.0957125,1.600943,123.1494615,264.2018236,62.9051961,2991.022589,63.63877849,714.4715,102.0673571,1602.696,178.0773333,0.5957505,45.82696154,1236.068,309.017,0.00128,0.053333333,0,0,5.81813,38.78753333,63.1442,52.62016667,494.5150147,1236.068,0
149,489.7795,24.488975,27.801175,42.77103846,15.47751,77.38755,26.03059,52.06118,66.668,22.22266667,51.50775,17.16925,18.844,75.376,0.37242,7.0117935,2.505248,15.48227,32.66375,2325.945096,96.914379,635.785336,63.5785336,19.14471775,106.359543,4.670565983,42.45969076,383.9944,426.6604444,0.726846,60.5705,12.955519,80.97199375,1.687231,129.787,482.7926598,114.9506333,4304.550279,91.58617614,546.856,78.12228571,2971.2965,330.1440556,1.9408985,149.2998846,1049.135,262.28375,0.12928,5.386666667,0.88,5.866666667,12.37084,82.47226667,2440.8616,2034.051333,882.287682,1049.135,0
152,861.0646152,43.05323076,19.06675,29.33346154,1.861766208,9.30883104,44.160295,88.32059,0,0,139.3773,46.4591,30.33575,121.343,0.012798431,6.76986524,7.22731343,22.94496,109.04155,543.1362717,22.63067799,270.0941383,27.00941383,16.44511471,91.36174841,6.456846201,58.69860183,13.73385,15.25983333,1.036641,86.38675,4.35242875,27.20267969,1.23585875,95.06605769,219.792787,52.33161595,1818.601296,38.6936446,588.738,84.10542857,526.2495,58.47216667,0.5220485,40.15757692,1120.85125,280.2128125,0,0,0,0,4.6119415,30.74627667,26.78553514,22.32127928,23.5933224,1120.85125,0
154,3060.613502,153.0306751,155.82506,239.7308615,69.4764093,347.3820465,119.435,238.87,346.5,115.5,313.7576,104.5858667,42.5553,170.2212,0.138737272,56.00012688,14.76428416,35.42208,271.2023,6087.463319,253.644305,2789.86356,278.986356,17.6730327,98.183515,18.94125233,172.193203,597.8406,664.2673333,1.6495,137.4583333,21.19192,132.4495,5.529945,425.3803846,558.2215233,132.9098865,8604.640187,183.0774508,2667.511,381.073,3139.746,348.8606667,2.220637,170.8182308,435.366,108.8415,3.85,160.4166667,2.1,14,13.899318,92.66212,127.7233557,106.4361297,1994.085845,435.366,0
157,450.91826,22.545913,22.7727324,35.03497292,1.87667668,9.3833834,14.0031006,28.0062012,0,0,54.6472304,18.21574347,15.799786,63.199144,0.08337,13.5278535,6.6988068,24.4172994,38.8474444,1341.597318,55.89988824,133.7050677,13.37050677,5.522429656,30.68016476,2.875253865,26.1386715,419.10339,465.6704333,0.63693154,53.07762833,5.6572182,35.35761375,0.98980838,76.13910615,118.5123087,28.21721635,1431.681029,30.46129849,306.81176,43.83025143,1077.5946,119.7327333,0.41545694,31.95822615,178.82344,44.70586,0,0,0,0,6.713665,44.75776667,112.5723,93.81025,481.6215717,178.82344,0
160,2133.793,106.68965,61.82775,95.11961538,8.1618975,40.8094875,35.518785,71.03757,0,0,362.034175,120.6780583,19.6151,78.4604,0.000762,29.015316,21.240383,13.4345675,342.419075,2031.016095,84.62567062,330.48614,33.048614,9.904163174,55.02312875,6.987776416,63.52524015,88.438925,98.26547222,0.625365,52.11375,9.51372,59.46075,1.258531,96.81007692,273.6907142,65.16445575,1611.959713,34.29701518,681.553,97.36471429,741.89825,82.43313889,0.422018,32.46292308,119.6665,29.916625,0,0,0,0,23.788355,158.5890333,31.7743,26.47858333,407.4652428,119.6665,0
161,417.91825,20.8959125,15.95722,24.54956923,4.5090015,22.5450075,30.7037925,61.407585,38.25,12.75,43.0495575,14.3498525,7.28965,29.1586,0.017775,5.17085875,2.08977,21.7875625,35.7599075,1784.980311,74.37417963,330.8568901,33.08568901,4.556452551,25.31362528,2.266740167,20.60672879,130.4992,144.9991111,0.30696275,25.58022917,2.1498275,13.43642187,0.65364775,50.28059615,103.8346517,24.72253611,1317.570463,28.03341411,532.2165,76.03092857,981.53275,109.0591944,0.611755,47.05807692,94.9705,23.742625,0.9675,40.3125,0.225,1.5,2.93512,19.56746667,71.2891,59.40758333,671.5627703,94.9705,0
162,868.0682393,43.40341196,36.2589322,55.78297262,22.52020769,112.6010384,19.86625195,39.7325039,0,0,127.3180348,42.43934493,22.38825111,89.55300443,0.03919125,7.915170251,3.800991175,23.58515582,104.9297837,2916.558879,121.5232866,260.1773542,26.01773542,12.2473283,68.04071276,3.739999134,33.99999213,131.390237,145.9891523,0.77439357,64.5327975,8.367386288,52.2961643,2.038557003,156.8120771,242.721574,57.79085094,3165.406435,67.34907307,583.6888232,83.38411759,1416.177274,157.3530304,0.417794892,32.13806865,187.9390374,46.98475936,0.000138697,0.005779042,0.00083082,0.0055388,3.9412134,26.274756,60.05252432,50.04377026,1060.091589,187.9390374,0
164,531.7328304,26.58664152,16.04802,24.68926154,3.772996416,18.86498208,16.06636,32.13272,15.925,5.308333333,91.1733,30.3911,16.3618,65.4472,0.041211112,7.90229148,3.57811736,27.54225,74.8115,1660.81726,69.20071915,367.8247305,36.78247305,9.885013794,54.9167433,2.972663877,27.02421706,283.797,315.33,0.470894,39.24116667,5.440875,34.00546875,1.435038,110.3875385,163.0057388,38.81089018,2244.50091,47.75533851,411.758,58.82257143,357.3875,39.70972222,0.481937,37.07207692,104.551,26.13775,0.45325,18.88541667,0.1225,0.816666667,5.329968,35.53312,35.50556528,29.58797107,583.5618278,104.551,0
167,1020.271718,51.01358589,41.7961575,64.30178077,16.14554602,80.72773012,26.59681169,53.19362339,63.70783077,21.23594359,139.8748438,46.62494792,5.142125,20.5685,0.00018125,11.48526426,4.17725295,80.62936454,134.7327188,684.8603723,28.53584885,473.1445877,47.31445877,5.042456992,28.01364996,3.167803739,28.79821581,0.504375,0.560416667,0.713688722,59.47406013,4.840085994,30.25053746,0.251023891,19.30953006,115.5648308,27.5154359,870.3549662,18.51819077,548.2894785,78.32706835,260.2112216,28.91235795,0.90182939,69.37149154,171.7511654,42.93779135,1.393572385,58.06551603,4.022178,26.81452,1.174228815,7.828192103,9.230869923,7.692391603,307.3400041,35.75116539,80
